boleano,tf,tfdf,embedding,sentence_embeddings
0.41891477463770715,0.6085162974029884,0.5309335448891175,0.7242766916751862,0.31140211746096613
0.44003981650115526,0.4422005046267581,0.43304507807973164,0.42178998282179236,0.06620222538913367
0.44858219909708485,0.5362216763474814,0.4964758492658541,0.5571684239970637,0.17610396589734592
0.4177598182937588,0.5301578155569018,0.4843173999984679,0.4635592128726698,0.17694699831883468
0.6027624379684393,0.7164754072903572,0.680808827925104,0.4402115329315788,0.1126148171330753
0.41976403477851,0.5406356508295331,0.49793527220751976,0.57315172359813,0.2152634441417831
0.5730005639964406,0.627186284609363,0.6000360611867016,0.5167531907558441,0.23529436820471245
0.4049115610718,0.4870879198972995,0.4482951572412064,0.5886933613302452,0.2726988095923194
0.3365055737795952,0.4359959725862655,0.3917841828596886,0.6391989458352327,0.25932636514820234
0.7106120468166883,0.7562107735882084,0.7262807825617147,0.6959872908712853,0.15058214451918112
0.3439409205316639,0.4868056984616627,0.4355410624442761,0.6339697788159052,0.2752264245355036
0.45865391357984997,0.5262883778295925,0.4783804723264102,0.6209113935008646,0.212766527000349
0.5553695938478336,0.5966222268455946,0.5738665603100594,0.6386956106283163,0.18444697195909132
0.5438917438001463,0.6006888263775525,0.5588434230727567,0.5678675476358168,0.2823896582841472
0.4625399537624904,0.573358933974183,0.5038610486418594,0.7922897438208262,0.4166035403807958
0.6022229935269997,0.6805855512309155,0.6417793224288415,0.7573277953673493,0.11211717858995227
0.47592461427806293,0.5570757718340894,0.5126434937659203,0.513916558213532,0.24171926487470047
0.31301847500466484,0.5166535721600062,0.43516243803017185,0.4517952440640865,0.1471225587107862
0.7400395979012091,0.8428977995034093,0.8235458047565274,0.48600039879481,0.07664141058921814
0.34839698983290673,0.38532018184300504,0.3563348830012342,0.4731475540365164,0.18333361523512465
0.693311333026305,0.7183774603607399,0.7100872136492838,0.48567873158608565,0.1605582708027214
0.752173332074114,0.8027788877669291,0.7779171559537031,0.7049807579300943,0.18457463051336595
0.36638222414520305,0.46443342601437493,0.4291398383344349,0.641726122237742,0.2890175518017107
0.4317319153371087,0.49140628351817667,0.4528476492738075,0.5018926656727368,0.17632187948001024
0.32369574075427837,0.3482956758413862,0.3268204246604085,0.5551789081655443,0.3089255714439787
0.3570882344492389,0.42600428810644075,0.40666962312830757,0.5253837352618576,0.24821298557217233
0.3946637063297819,0.5333059002780366,0.4765580027279831,0.5416022900921794,0.2972847227177296
0.7127142189577804,0.7823152331523244,0.7482217321901011,0.48141253863771755,0.12260060890306097
0.6867039016824307,0.8052824347379557,0.7590999263803679,0.48307844003041583,0.3061595658461253
0.5168620814192878,0.540222751488685,0.5203291219298419,0.5604342701672403,0.1308361659768572
0.7372085666788113,0.8060220225031235,0.7781498652575038,0.5057132932415698,0.3104162515664939
0.4939163750862959,0.5624903142386798,0.5262456907637112,0.5326067388782071,0.1347395975640716
0.5507622587639702,0.6067686760418056,0.5914930262528363,0.5981673769376896,0.17524801293566944
0.7466135054150563,0.8296733406410866,0.8073110846905566,0.5746287107467651,0.3498925831582811
0.498791861033013,0.6004456939533594,0.5558882234782334,0.5821326073402395,0.26245133067221527
0.7288420623386788,0.813950541487762,0.783170818501005,0.5207263070333283,0.1560652828811726
0.48646995700353945,0.5856767548194488,0.5407611489945365,0.5599780476723726,0.32186986797023565
0.45361035745546324,0.5444358480062541,0.4912988149952701,0.4541936100102388,0.10017805709861792
0.5310026244283279,0.6130569769989839,0.5726644271486495,0.6052687243620555,0.25476641826331614
0.5073105877167727,0.6382593057842074,0.5794017731776011,0.5812066190950905,0.16842456567870354
0.559900184284881,0.7016600970767466,0.6318264573495155,0.74541075527668,0.48382819443941116
0.6735398755078953,0.7326747874071192,0.696110372950987,0.6580812213942409,0.11146400447095013
0.3820920128896785,0.46523771511164763,0.4316329518276317,0.547075890150154,0.1753602774360843
0.7698342128290878,0.8068671174819434,0.7867482778462199,0.695936592428812,0.13639215135481209
0.45394818183059826,0.6147892512167599,0.567749965474021,0.5374672634956928,0.21931096968742517
0.5434650065129394,0.5281859284816924,0.5090709723674154,0.47460124484802546,0.17356378034476125
0.4890598504472686,0.5509888943661473,0.5204702569504304,0.5835925845429302,0.1706656566238962
0.41571307481620023,0.5062736611405603,0.4595841384184696,0.49544337783486414,0.20239439758304983
0.46843527366903215,0.4923510013231516,0.4563730202645429,0.5382675463051507,0.19933567161382543
0.4764840322589454,0.5279310176390647,0.4990967454888557,0.5786526522670801,0.22516226632041464
0.534444233131144,0.6111181032062997,0.5795050885002933,0.6980582608418031,0.06695850392253223
0.49995170040432474,0.5492143722507123,0.5286210218357815,0.45030297990888357,0.14844917194022855
0.4620889975496734,0.5696585120583122,0.5280593466644229,0.7036931425333023,0.2493277056608349
0.450660915259976,0.5594624771907122,0.5156173260910561,0.6078623773959967,0.1864270281691391
0.515897971101975,0.5852658738227703,0.5479805612443132,0.5086423661663301,0.20972670113228054
0.6054131090249312,0.6648973523178976,0.633010666463788,0.6931336338166147,0.19714220831883722
0.7366319330535354,0.7904766515341358,0.7588278427824952,0.6973705572741372,0.16472783191794796
0.5624411833983957,0.6043252084096311,0.5869371184355164,0.6316169933268898,0.1290803873605144
0.4969454407134915,0.5931224594379084,0.5364339481516084,0.562298535162376,0.19229922004483846
0.6772983453642336,0.7225478755899006,0.698070324144421,0.5864027134693143,0.11620136099240468
0.6839405892219597,0.7617209810596037,0.7346713787006965,0.5143528049738961,0.20897411761689
0.47880140328690945,0.6048819468896222,0.5528175848891769,0.5572920461686758,0.29087911274893063
0.4545274380147519,0.49101158690800056,0.4621389821557062,0.6555991698056459,0.17148053292185067
0.7253290564000963,0.7793637444176592,0.7534261819458635,0.5120184964034706,0.25568710835650565
0.4001879738361542,0.5285419710822552,0.47612062395198,0.6442563474178314,0.16392514575272799
0.5435977153294226,0.5623740620609566,0.5456774918588259,0.7584580921313979,0.16001458597284826
0.45201254726900947,0.6030370489830795,0.5444143691256785,0.6453295696813327,0.4156292750356862
0.5229765187800107,0.59479600612117,0.5535450108898458,0.5902292211273951,0.15735700528187277
0.4721476369819656,0.5755367665681531,0.5371820796495655,0.5162787582152165,0.1576842985008485
0.5869173749789002,0.6163096554280908,0.59139690605383,0.6840593167841434,0.09111181294918061
0.6052862085217475,0.67301297843336,0.642250119793707,0.6959706439040602,0.11210517001338303
0.5231188401240157,0.6077975045748639,0.5718554857902876,0.5849073470020906,0.20642753162731728
0.501672269250757,0.5367432919540033,0.4979272493529622,0.5818623809860303,0.21667733527182673
0.5918928698372224,0.6153458494313611,0.6005510635280036,0.6786740135009351,0.22881379835675225
0.4509406178748746,0.5541642707792297,0.5047838741541333,0.6520000893909198,0.23969290441331956
0.46579610589595943,0.6183866814518181,0.5732683464579754,0.6204589421932514,0.21556090320406768
0.7454626697376177,0.8843142169378866,0.8582065245364947,0.5423020720481873,0.3182028697596656
0.43730652007454174,0.634885434894523,0.5736211570849392,0.5918838464869902,0.33990897299148715
0.5435433622003781,0.6356169094928668,0.5986600401434636,0.6359387134268347,0.1707287672304249
0.5628694885642029,0.7349160999496511,0.6840740340037684,0.8098898977041245,0.3826124668121338
0.5736732802730098,0.6334393090224498,0.6180668150875437,0.6765242826781774,0.18678807207125878
0.3191400044341966,0.39741423481365984,0.35542345124747116,0.6422271695401933,0.2718356382101774
0.4744282443923185,0.5394368960766758,0.4967424950022713,0.5936039173259184,0.3481665304264961
0.5601749797433544,0.7954950676136445,0.7528292592807719,0.8284277319908142,0.5705037340521812
0.3563135601302527,0.5081349983099247,0.4493664274145232,0.636676475405693,0.22746143086502948
0.6733262576498005,0.7475832143148966,0.7065512157037311,0.4887661880089177,0.10541276788959901
0.45724354347568424,0.6119134608379607,0.5540928740744789,0.5255233159432044,0.20387760480650916
0.5217245968074566,0.5976048865037413,0.5695282323768596,0.6425228838164073,0.23749895637425092
0.48356146196556193,0.5828229127903239,0.5592480263780655,0.5722142363820846,0.2458354373772939
0.3746551721380575,0.42167757029233766,0.3926530025409023,0.6000314516680582,0.22041609484669086
0.5686256536362625,0.6595474213609607,0.6459826768112913,0.5032744395236174,0.23573751463037398
0.4210794280539189,0.5419252438630909,0.49361052394629096,0.5211485661566257,0.2101696646109653
0.578030691023209,0.6601622166379775,0.6142869770542586,0.7399354969913309,0.10833006833722307
0.3612489442496526,0.4030884147579318,0.3553400517895424,0.759584978222847,0.3622391199072202
0.5111769195972422,0.5380987463780034,0.5174386595537583,0.4515287301503122,0.09635787976149005
0.47022147913900436,0.5490237761534823,0.5156943068267996,0.5664059786182462,0.2805840121864369
0.5715110376144947,0.6208666349909283,0.5995502514583273,0.6808087429717967,0.14839447632977298
0.6216777344777107,0.6466616864511033,0.6201966499027506,0.7172460284084081,0.12011349203879945
0.4751213913974158,0.5369873821434268,0.4924537044600949,0.5745273787866939,0.23699024764990265
0.5530129623505133,0.6425699570508968,0.6008582358367787,0.7189507114567927,0.16017903725150973
0.49138860849657384,0.5467827195999454,0.5164929457662383,0.525044196144198,0.14760996122265968
0.7147956309197697,0.7768260519566842,0.7497423450751349,0.6710828981584027,0.08686757943082955
0.5283454187802507,0.5265472066142944,0.4934379304339167,0.5609303875050197,0.2607845394466292
0.34540197247886484,0.388379561993651,0.36518787367585936,0.5624961672971646,0.3219010553439148
0.46345932089930153,0.5204986538814701,0.4804831079912722,0.6506229609251022,0.15546508475672455
0.5970552682442198,0.7734092208003676,0.7162235174526564,0.8094540536403656,0.629554383456707
0.6295351143979901,0.7598084492183461,0.7236237050845263,0.7669307687743143,0.1478884455388073
0.5473640311331381,0.6255326817953502,0.6247804394157479,0.4703208766877651,0.13539096511279544
0.5108386773737358,0.5641109572491096,0.5361984250528945,0.6003375868002574,0.2510924778529443
0.5629425095409464,0.6418209019309622,0.6125120175265991,0.6192310610069678,0.33628046974683035
0.5519028657606749,0.6907864123462828,0.6384621105144083,0.5758134512989609,0.23218214429302694
0.43281904410119143,0.5306710877942221,0.47577955024107094,0.5363990681675764,0.3150422549269234
0.5660291620885614,0.5907930744267401,0.5513536733222819,0.6658041321539453,0.10057036821048573
0.4746561975529709,0.6010872802469072,0.5482861839298642,0.5935273118890249,0.18769292237602014
0.7959870804320457,0.8552397153105042,0.8308716498483699,0.6980034282081761,0.21440001610462786
0.432699634136323,0.4899294996476874,0.46034983592938444,0.6728672094288326,0.28825643107605475
0.4991425002388341,0.5511832739910301,0.5035755690571115,0.5629316859089563,0.22890087471265966
0.40487092825728926,0.5572145377689814,0.4904237372057474,0.6404839719717319,0.17563938422244973
0.41840926477544454,0.4741514277428289,0.4315183215888059,0.6017767307195034,0.1925615028786514
0.3639304500207279,0.41986961288081964,0.3819937636272961,0.5507574970833957,0.27230998176491994
0.44126746847442044,0.5644258767186329,0.5100836142351438,0.5384624352535377,0.17724033193483663
0.4500805164454859,0.5412997103477855,0.4934590200714474,0.6193868204951286,0.14456840907223523
0.6888706441554823,0.7765211753875583,0.7408941656869802,0.5032048970577307,0.21250168916303663
0.39516445578643244,0.44951877944197843,0.40934656385378965,0.5422640457982197,0.16444845004662056
0.3667735603368408,0.40996609521880223,0.38754504511869203,0.5409105826242298,0.09584796044281592
0.7492327630974625,0.8365423264190172,0.8018223304110519,0.5317427442059852,0.14117370429084986
0.4453309266282309,0.499763019196518,0.451594888252648,0.5928907318757131,0.35308971985583554
0.3934846695290456,0.45680238973784715,0.4262412423627909,0.6854376941919327,0.25884641287848353
0.48144644893392696,0.5082632762362669,0.4885626971957752,0.5823796739180883,0.24527886098561189
0.6319200054585625,0.7287022132553178,0.6981444202844905,0.6899234807491302,0.10094322381191886
0.5552675236775048,0.6589858623927487,0.6135220377206374,0.5575421081855894,0.2796059525106102
0.6143620806208706,0.6383070080147467,0.6191376530255832,0.696824842181645,0.18713708164164258
0.5307988997779125,0.6030404438308126,0.5688311906320825,0.49943923732886714,0.16164051589245598
0.41117610514445824,0.47396359506576896,0.4375667333339063,0.6143610052697893,0.23086121222669526
0.37348861381580495,0.5250124957231517,0.46570357505067567,0.5592950768768787,0.3006898900202941
0.6987082315745521,0.7870574723602167,0.7606708790495487,0.449562787802683,0.13897978936115074
0.5029453423500495,0.5589306525243348,0.5221448275428023,0.5778553448284843,0.13142998113263665
0.43327662393104605,0.46003621886163,0.4405492870940593,0.5124520059408886,0.23778841277401494
0.5844026820408603,0.6402348484479061,0.6219889576216137,0.6807346326348028,0.19831122629846887
0.45339135956000537,0.4372510740061247,0.37873907266209156,0.7648196319739023,0.3922387982408206
0.6913589768752552,0.781468068064863,0.7475153934040023,0.4586546803928084,0.10837811110023823
0.38511036635699036,0.5156609033261861,0.4756777434020616,0.6115539997505645,0.24320893664844334
0.5656762314586163,0.6459502525908491,0.6100613932550955,0.6806672098544928,0.29328164727641987
0.6860702342784433,0.7385753266655564,0.7087249726210488,0.669007117045112,0.17248289200233557
0.45228923555390355,0.5847490667763529,0.5412098646105996,0.6106103012338281,0.2268551282992121
0.5037724418388767,0.5345143103235327,0.509588685260929,0.4231413001194596,0.15503277945535957
0.7120608660462294,0.8040824079533737,0.769823600814302,0.47873679734766483,0.15815078472466362
0.459869228310207,0.5660766268282662,0.5181594914526708,0.6224076962098479,0.16895941123366356
0.49589113810821134,0.6131889826421246,0.5474859076487617,0.5952261372541006,0.25997354083049756
0.5915409854518391,0.5672062876294122,0.5597440313617912,0.6870496799796819,0.11264432431664317
0.4263525459495299,0.5015120871769896,0.46957348017378814,0.49227659723588396,0.19510301995822893
0.7064172290905539,0.8658345717739077,0.8258268068523827,0.5674697889222039,0.3085451275110245
0.42730742086472695,0.585266778308619,0.5304366719633979,0.6300457638043624,0.19908343516648389
0.5254896344180061,0.6593842813287202,0.6204674391444159,0.5120704041586982,0.23332524641106525
0.5800605515811723,0.6288160595148913,0.6005141501456731,0.6740382696060758,0.2167989751718491
0.4502583684042099,0.6116468550562625,0.5638407577687721,0.5121822748046655,0.19608616313288132
0.45752397566791647,0.5978342512041912,0.53868583474533,0.7025695502758026,0.28804259970784185
0.5116336018981782,0.5260216422164231,0.48132131032545256,0.5619217773730104,0.23549472459126264
0.34094871739926064,0.39812840461982957,0.3581090802061744,0.5838127542907993,0.2991478859718579
0.41028455562535043,0.40362821005021754,0.3736354434578664,0.4198119443196517,0.13575948047487496
0.40942901817838473,0.4926672929491755,0.43813424112424054,0.558172596952854,0.15617868289924586
0.5188661456001615,0.5998132038038929,0.5569089082280337,0.6028193252527022,0.14152579045289063
0.3934848996558096,0.44507612010270997,0.39444638558019457,0.5587847113895875,0.20773788359768403
0.7017769959239372,0.7521949755121377,0.7408248981182141,0.5011710109538399,0.08354841123218648
0.4461881295745811,0.5985271289977498,0.5404805981021511,0.59848449121301,0.15923547866539314
0.47721672654737035,0.5169781560220903,0.48680994620013274,0.5838202828948852,0.18733825056115166
0.531207313567725,0.5789545889483735,0.5570832639396713,0.659030988498738,0.17230839082039892
0.4528312513311524,0.5947411032346942,0.5355989409668546,0.5865233276899045,0.351111154924505
0.4810107145525573,0.5844727755421685,0.5350998685202594,0.5426196578221444,0.14831641703270948
0.40758731047245245,0.521378772653201,0.4800852612328827,0.557759840041399,0.2682964365230873
0.38730757850351283,0.3885832770957908,0.3644528425589434,0.525932078852373,0.056219416265102
0.4342325354829235,0.5497299946683051,0.4887461125566502,0.5311281458689616,0.197597245426956
0.36618288724113796,0.4824232708272385,0.44151234799790895,0.658695968799293,0.21167154843715252
0.39835283931114024,0.5229585290349037,0.47758773121827686,0.6972779855132103,0.372857803478837
0.5640522948006165,0.6302860748913808,0.6075942676240353,0.6481832075668009,0.17938269448074462
0.41976435480791024,0.5314299437149348,0.4915407716177273,0.559191140695475,0.22166592418701234
0.42548142567993863,0.5325543194001358,0.47973554679413516,0.6414542694886526,0.16683097903539115
0.5049866108780882,0.5448765326739946,0.5051699606120847,0.5854779641543116,0.1532668438116421
0.5460065541997786,0.5920868866201404,0.5541044986084537,0.6102040244097059,0.287616087039086
0.46829961039205265,0.6036379192169662,0.5520428016713846,0.6161653749071635,0.21745480243295717
0.4613745437059381,0.5622666188024019,0.5077406896685519,0.5968966160829251,0.3143959373522263
0.41870744365399376,0.6012053246949463,0.53507839314474,0.6976737201213836,0.2075050400570035
0.40300897336206576,0.45568964401534656,0.4329989638725742,0.6768779730796814,0.26510053873062134
0.4168556766947303,0.5099877489971245,0.4766762118237948,0.5628744895104318,0.2081016748881666
0.5304429783335289,0.5105281043391431,0.49850418862285223,0.6421360777396905,0.16391659874046272
0.5106321946319095,0.5964943686668182,0.55864581469679,0.5946871738914135,0.1315103917066673
0.5287342458503564,0.5104629632102773,0.4950470156841288,0.4981681919215541,0.18165570827917882
0.5321721251758901,0.5910169580464556,0.5646660619203135,0.584962647026166,0.24390048161149025
0.4604113043669212,0.5936602536233434,0.5480965387222129,0.6048904567097242,0.21257178148684594
0.5747632872730591,0.5871223582190627,0.5696415003346913,0.6577135066036135,0.11896742837416241
0.45854744258995456,0.4947065445517607,0.473443988100531,0.5798274852239933,0.25788500219679034
0.47225044247287157,0.5698485384576377,0.5233952385171597,0.6018323784073194,0.22438534948256952
0.4619351827538307,0.47633242757869987,0.45033805559635887,0.5563690432657799,0.224178312625736
0.6269104201908909,0.6403715635874149,0.6178591104732234,0.6971683477361997,0.16191364800033625
0.7959762832050886,0.8730309388472627,0.8583377708213449,0.5871320830451118,0.3645705630381902
0.40660349858524547,0.4537354523619584,0.4063125561151378,0.6052667416632176,0.1617843193374574
0.3876529070000387,0.5196228361443944,0.45066505244822913,0.7867647310098013,0.36172586927811307
0.7121095165872502,0.872525799358545,0.8414207181026989,0.5403881205452813,0.3323214120335049
0.6286555707211321,0.6946886089819728,0.6584921438921283,0.7489826614883813,0.1196872927248478
0.394398420640266,0.4988140603265685,0.4416086515013646,0.5563357311945695,0.1869349604168047
0.3707939466657395,0.38234714948788845,0.3360923827726457,0.6511995106935501,0.23930429965257644
0.3874936734738028,0.46455228934081816,0.4267366198869756,0.5996723201658044,0.29601707237639596
0.7246724258088598,0.7967651919900836,0.7637050062743003,0.71029433204482,0.15017364126106258
0.7662919917829945,0.8560040435652891,0.8337723260377065,0.7121652861436208,0.16000844855304985
0.36079010193619077,0.36950897700003565,0.35988099823507075,0.5180696765892208,0.2835870789785986
0.41026260144202,0.4769009577696175,0.44159814413474824,0.570594400089855,0.18262633550572596
0.5395034365229173,0.5789519119744444,0.5477781822176038,0.5356034223611156,0.2042872560598577
0.628028704533708,0.7009588132504614,0.666438080806051,0.6617461632759798,0.13649409659306652
0.7649740922374222,0.8863065076672867,0.8572152568172589,0.5274159577157762,0.31016862723562455
0.45558102912213533,0.6362729192269035,0.5668370964723106,0.5904784188331926,0.15909074322210953
0.4476721656991089,0.511771202213054,0.472066295471224,0.5865198746323586,0.20173960478277878
0.39846791270390175,0.45772236941498506,0.42762711029767214,0.7449203034241995,0.33413890066246194
0.4631628128847965,0.560329449775811,0.509428755766585,0.6080377432791626,0.19311912205782444
0.5125828432918617,0.5386482694852821,0.49754832589395487,0.5923478013657066,0.15092080585600343
0.49136924917382085,0.5721106151423295,0.5293304752856612,0.5842089043422178,0.24280061943202533
0.5035827877709552,0.5164538898271984,0.4945913549190646,0.4189606113359332,0.0927136476184387
0.47442820888590226,0.48873091863651935,0.46125169187484233,0.4105017263791524,0.10151684426818974
0.4766049340102144,0.6214323718289543,0.5586679452793493,0.6159568277116005,0.42400142802552393
0.5764520027226565,0.6239986977087395,0.6052628697393856,0.648723225354364,0.20310932238230875
0.5380556241343262,0.6266173796712123,0.5770521021163095,0.6132662180378767,0.18075034462214848
0.5745884982496926,0.6987442959488739,0.6754092417597022,0.527517330315378,0.1519755320235466
0.41257318200286996,0.48997166654578833,0.46525222680819867,0.5627899682149291,0.243456321022677
0.3236914078498594,0.39532055289140167,0.3402596472859135,0.5389492868756255,0.1772389416776908
0.39183003974640457,0.3980504530487844,0.38134075999370876,0.5093989142161959,0.10999751624002979
0.4589933107442177,0.6268037225444084,0.5656970611562163,0.6392141377123502,0.3745392784341955
0.3417382146907098,0.504945093837531,0.4527360042060094,0.6850602813065052,0.27019475772976875
0.7073883031625114,0.7473849999180256,0.7209029523814079,0.46101977821025586,0.14617126096466868
0.414113045226113,0.45017796451547093,0.4101886203129605,0.5731077776235692,0.12581811959252637
0.4661785039413636,0.5804820211534686,0.5373343464969207,0.5807989583565638,0.21204884065082297
0.4259864768811788,0.6079121235064404,0.5492879685841127,0.6381833530389346,0.2113978714753802
0.714787007975203,0.7417986210333628,0.7071484141444515,0.45303011768394047,0.15053959560140762
0.5451268408518221,0.6464307149047797,0.6127399933615898,0.6731346927975354,0.20498090329285906
0.39904511099078305,0.521206043713974,0.4803804741608101,0.5533947890391573,0.1986360713508475
0.48945030019806157,0.5812210646048303,0.5392558824788681,0.6076688343802323,0.24666358318735057
0.3836006788877633,0.49804916610611416,0.43674477686334107,0.6833354644477367,0.2529369005933404
0.3934221739498181,0.49409503046609216,0.4497150687701722,0.595000129858298,0.21022175886901096
0.6349115740181402,0.6831787289392821,0.6507042082224732,0.7199848182499409,0.24819277650870694
0.5453957736031674,0.7322401198478193,0.7014661315978798,0.5286832200984161,0.30011751006046933
0.4451710160303137,0.5567062829212099,0.5135727952542043,0.6838638097979128,0.2586463422048837
0.5583619271217716,0.6864665163156204,0.6310552679534267,0.5660917060514394,0.2971549264491639
0.3946899502365878,0.44848480909072475,0.41954895668190784,0.5562786145601422,0.17620901770242198
0.4771018910513048,0.5804907260706142,0.5467887361518142,0.5558745571627066,0.1786798340304253
0.6856791197639345,0.7326501183922467,0.703410169715369,0.43156215769273265,0.09712010941843295
0.49435680181895214,0.549447217782565,0.5157312168984529,0.5479999080300331,0.19211296807819356
0.48016375218254914,0.6542112253054608,0.5918291689278553,0.591588023190315,0.2996799680046164
0.39075751004661863,0.5075947581556005,0.4677276614027526,0.5253884870807329,0.2598803697495411
0.5755180861221137,0.6907766214277223,0.6341047982102456,0.4827940726750775,0.16624722545231252
0.45511088761239105,0.6249863026983999,0.5777427246571469,0.6040167315648153,0.2826728288424559
0.36249262152130446,0.45694408150420895,0.40965774632522406,0.6507259272704167,0.2571764019667171
0.40536535043687993,0.5121297348056673,0.46955302964166973,0.6316897281660483,0.21994736324995756
0.4111509000197914,0.552149372024221,0.4949493642320944,0.5486274567934183,0.2724224600988703
0.3470982510343228,0.4810470712819384,0.43560305718694137,0.5298783085308969,0.2706554858305026
0.41882485179618517,0.4823168480704305,0.4511296962932089,0.5556556747760624,0.16882051921735788
0.4455615003742302,0.4481158687771647,0.4283097056236544,0.5726231231354177,0.17126242112523565
0.5721198338382041,0.6979998240491567,0.6883237576823246,0.5072643558184305,0.21288247691053483
0.6359157768462875,0.669738616277985,0.644560497305214,0.41508816224005485,0.05867159596851303
0.4804252156948976,0.6158136728842897,0.5582540307591076,0.6469389598530072,0.26614723560543585
0.638395537290485,0.674410108458077,0.6385226286822236,0.6810811332861583,0.13828888918350762
0.5277471726365882,0.6070797273053272,0.5620748813494679,0.6120662939022569,0.19570043989840677
0.44572848621824984,0.5398715367876621,0.49375670408852895,0.679104482010007,0.26024486461246854
0.5746200663677502,0.6347501265511808,0.622583080967001,0.5338016243444549,0.22488628079493841
0.6264964061213874,0.7756787478904067,0.7227663809517995,0.8083687573671341,0.5561805739998817
0.4261001034003574,0.5824665709582109,0.5185561111248689,0.6553246460855007,0.2271197307971306
0.5670395405267936,0.6273684506184221,0.6157805780919838,0.5098837398820453,0.08364737023495966
0.6957571902735857,0.7847949556751925,0.7491097708269236,0.4535524683694045,0.10535428171149558
0.47887715464012864,0.6326581616958434,0.5703847464526601,0.5924568972908534,0.3207184922379943
0.4493127264740306,0.5357416339216815,0.49147054367808934,0.5396865235211757,0.3419139387193494
0.3673104510909663,0.44289430163095417,0.4023955143891267,0.4774837894508472,0.19858308553409118
0.47919083650449784,0.5939640097484686,0.552967391435295,0.646094112098217,0.29789508720859886
0.5685645649726287,0.6353295616125614,0.5995327632386462,0.7249680105596781,0.15910517260532028
0.48030347806722584,0.5593164441372589,0.5039636838265422,0.509069956982365,0.2056389210315851
0.5170798582205142,0.5886260203044827,0.5414969514734637,0.5791015242270771,0.13075000927450933
0.464037500369061,0.5928712108180499,0.554630634514129,0.612594042546474,0.2135844016358113
0.5302567634980209,0.5869878660318635,0.5684920072847622,0.5907202669315867,0.1618035298536451
0.48452657795478965,0.5320075948011138,0.48725258107377056,0.5900656773285432,0.23205320163714616
0.3570748728947883,0.3792874182090905,0.3508297592572727,0.516007705591619,0.2704331771310535
0.37595284575428844,0.4419141615030224,0.41693592770674,0.6345900899597576,0.2635740902540939
0.4472244932214909,0.5186366434066807,0.45401762692716785,0.7907574872175852,0.4853700076540311
0.4500793921962675,0.4838708405775677,0.4483365265372234,0.5250480160342924,0.19963042579845272
0.7487480757921742,0.7959431054062691,0.7660672774639804,0.5607773110414758,0.12079330392619025
